tabela,modulo,ordem,campo,tipo,tamanho,aceita_nulo,chave_primaria,descricao,fk_tabela,fk_campo
SDO_CRS_PROJECTED,SDO,5.0,PROJECTION_CONV_ID,NUMBER,"10,0",SIM,,,,
SDO_CRS_PROJECTED,SDO,6.0,INFORMATION_SOURCE,VARCHAR2,254,SIM,,,,
SDO_CRS_PROJECTED,SDO,7.0,DATA_SOURCE,VARCHAR2,40,SIM,,,,
SDO_CRS_VERTICAL,SDO,1.0,SRID,NUMBER,"10,0",NAO,,,,
SDO_CRS_VERTICAL,SDO,2.0,COORD_REF_SYS_NAME,VARCHAR2,80,NAO,,,,
SDO_CRS_VERTICAL,SDO,3.0,COORD_SYS_ID,NUMBER,"10,0",SIM,,,,
SDO_CRS_VERTICAL,SDO,4.0,DATUM_ID,NUMBER,"10,0",SIM,,,,
SDO_CRS_VERTICAL,SDO,5.0,INFORMATION_SOURCE,VARCHAR2,254,SIM,,,,
SDO_CRS_VERTICAL,SDO,6.0,DATA_SOURCE,VARCHAR2,40,SIM,,,,
SDO_CRS_GEOGRAPHIC_PLUS_HEIGHT,SDO,1.0,SRID,NUMBER,"10,0",SIM,,,,
GEODETIC_SRIDS,GEODETIC,1.0,SRID,NUMBER,,SIM,,,,
SDO_ANGLE_UNITS,SDO,1.0,SDO_UNIT,VARCHAR2,80,SIM,,,,
SDO_ANGLE_UNITS,SDO,2.0,UNIT_NAME,VARCHAR2,2083,NAO,,,,
SDO_ANGLE_UNITS,SDO,3.0,CONVERSION_FACTOR,NUMBER,,SIM,,,,
SDO_AREA_UNITS,SDO,1.0,SDO_UNIT,VARCHAR2,80,SIM,,,,
SDO_AREA_UNITS,SDO,2.0,UNIT_NAME,VARCHAR2,2083,NAO,,,,
SDO_AREA_UNITS,SDO,3.0,CONVERSION_FACTOR,NUMBER,,SIM,,,,
SDO_DIST_UNITS,SDO,1.0,SDO_UNIT,VARCHAR2,80,SIM,,,,
SDO_DIST_UNITS,SDO,2.0,UNIT_NAME,VARCHAR2,2083,NAO,,,,
SDO_DIST_UNITS,SDO,3.0,CONVERSION_FACTOR,NUMBER,,SIM,,,,
SDO_ELLIPSOIDS_OLD_FORMAT,SDO,1.0,NAME,VARCHAR2,80,SIM,,,,
SDO_ELLIPSOIDS_OLD_FORMAT,SDO,2.0,SEMI_MAJOR_AXIS,NUMBER,,SIM,,,,
SDO_ELLIPSOIDS_OLD_FORMAT,SDO,3.0,INVERSE_FLATTENING,NUMBER,,SIM,,,,
SDO_PROJECTIONS_OLD_FORMAT,SDO,1.0,NAME,VARCHAR2,80,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,1.0,NAME,VARCHAR2,80,NAO,,,,
SDO_DATUMS_OLD_FORMAT,SDO,2.0,SHIFT_X,NUMBER,,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,3.0,SHIFT_Y,NUMBER,,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,4.0,SHIFT_Z,NUMBER,,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,5.0,ROTATE_X,NUMBER,,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,6.0,ROTATE_Y,NUMBER,,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,7.0,ROTATE_Z,NUMBER,,SIM,,,,
SDO_DATUMS_OLD_FORMAT,SDO,8.0,SCALE_ADJUST,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,17.0,SDO_RTREE_SEQ_NAME,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,18.0,SDO_FIXED_META,RAW,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,19.0,SDO_TABLESPACE,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,20.0,SDO_INITIAL_EXTENT,VARCHAR2,32,SIM,,,,
MY_SDO_INDEX_METADATA,MY,21.0,SDO_NEXT_EXTENT,VARCHAR2,32,SIM,,,,
MY_SDO_INDEX_METADATA,MY,22.0,SDO_PCTINCREASE,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,23.0,SDO_MIN_EXTENTS,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,24.0,SDO_MAX_EXTENTS,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,25.0,SDO_INDEX_DIMS,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,26.0,SDO_LAYER_GTYPE,VARCHAR2,32,SIM,,,,
MY_SDO_INDEX_METADATA,MY,27.0,SDO_RTREE_PCTFREE,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,28.0,SDO_INDEX_PARTITION,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,29.0,SDO_PARTITIONED,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,30.0,SDO_RTREE_QUALITY,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,31.0,SDO_INDEX_VERSION,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,32.0,SDO_INDEX_GEODETIC,VARCHAR2,8,SIM,,,,
MY_SDO_INDEX_METADATA,MY,33.0,SDO_INDEX_STATUS,VARCHAR2,32,SIM,,,,
MY_SDO_INDEX_METADATA,MY,34.0,SDO_NL_INDEX_TABLE,VARCHAR2,131,SIM,,,,
MY_SDO_INDEX_METADATA,MY,35.0,SDO_DML_BATCH_SIZE,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,36.0,SDO_RTREE_READ_ONLY,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,37.0,SDO_RTREE_ENT_XPND,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,38.0,SDO_TABLE_NAME,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,39.0,SDO_ROOT_MBR,SDO_GEOMETRY,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,1.0,SDO_INDEX_OWNER,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,2.0,SDO_INDEX_TYPE,VARCHAR2,32,SIM,,,,
MY_SDO_INDEX_METADATA,MY,3.0,SDO_LEVEL,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,4.0,SDO_NUMTILES,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,5.0,SDO_MAXLEVEL,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,6.0,SDO_COMMIT_INTERVAL,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,7.0,SDO_INDEX_TABLE,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,8.0,SDO_INDEX_NAME,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,9.0,SDO_INDEX_PRIMARY,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,10.0,SDO_TSNAME,VARCHAR2,130,SIM,,,,
MY_SDO_INDEX_METADATA,MY,11.0,SDO_COLUMN_NAME,VARCHAR2,2048,SIM,,,,
MY_SDO_INDEX_METADATA,MY,12.0,SDO_RTREE_HEIGHT,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,13.0,SDO_RTREE_NUM_NODES,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,14.0,SDO_RTREE_DIMENSIONALITY,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,15.0,SDO_RTREE_FANOUT,NUMBER,,SIM,,,,
MY_SDO_INDEX_METADATA,MY,16.0,SDO_RTREE_ROOT,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,1.0,SDO_INDEX_OWNER,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,2.0,SDO_INDEX_TYPE,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,3.0,SDO_LEVEL,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,4.0,SDO_NUMTILES,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,5.0,SDO_MAXLEVEL,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,6.0,SDO_COMMIT_INTERVAL,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,7.0,SDO_INDEX_TABLE,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,8.0,SDO_INDEX_NAME,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,9.0,SDO_INDEX_PRIMARY,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,10.0,SDO_TSNAME,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,11.0,SDO_COLUMN_NAME,VARCHAR2,2048,SIM,,,,
USER_SDO_INDEX_METADATA,USER,12.0,SDO_RTREE_HEIGHT,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,13.0,SDO_RTREE_NUM_NODES,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,14.0,SDO_RTREE_DIMENSIONALITY,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,15.0,SDO_RTREE_FANOUT,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,16.0,SDO_RTREE_ROOT,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,17.0,SDO_RTREE_SEQ_NAME,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,18.0,SDO_FIXED_META,RAW,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,19.0,SDO_TABLESPACE,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,20.0,SDO_INITIAL_EXTENT,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,21.0,SDO_NEXT_EXTENT,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,22.0,SDO_PCTINCREASE,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,23.0,SDO_MIN_EXTENTS,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,24.0,SDO_MAX_EXTENTS,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,25.0,SDO_INDEX_DIMS,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,26.0,SDO_LAYER_GTYPE,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,27.0,SDO_RTREE_PCTFREE,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,28.0,SDO_INDEX_PARTITION,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,29.0,SDO_PARTITIONED,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,30.0,SDO_RTREE_QUALITY,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,31.0,SDO_INDEX_VERSION,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,32.0,SDO_INDEX_GEODETIC,VARCHAR2,8,SIM,,,,
USER_SDO_INDEX_METADATA,USER,33.0,SDO_INDEX_STATUS,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_METADATA,USER,34.0,SDO_NL_INDEX_TABLE,VARCHAR2,131,SIM,,,,
USER_SDO_INDEX_METADATA,USER,35.0,SDO_DML_BATCH_SIZE,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,36.0,SDO_RTREE_READ_ONLY,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,37.0,SDO_RTREE_ENT_XPND,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,38.0,SDO_NUM_ROWS,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,39.0,SDO_NUM_BLKS,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,40.0,SDO_OPTIMIZED_NODES,NUMBER,,SIM,,,,
USER_SDO_INDEX_METADATA,USER,41.0,SDO_TABLE_NAME,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_METADATA,USER,42.0,SDO_ROOT_MBR,SDO_GEOMETRY,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,31.0,SDO_INDEX_VERSION,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,32.0,SDO_INDEX_GEODETIC,VARCHAR2,8,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,33.0,SDO_INDEX_STATUS,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,34.0,SDO_NL_INDEX_TABLE,VARCHAR2,131,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,35.0,SDO_DML_BATCH_SIZE,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,36.0,SDO_RTREE_READ_ONLY,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,37.0,SDO_RTREE_ENT_XPND,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,38.0,SDO_NUM_ROWS,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,39.0,SDO_NUM_BLKS,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,40.0,SDO_OPTIMIZED_NODES,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,41.0,SDO_TABLE_NAME,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,42.0,SDO_ROOT_MBR,SDO_GEOMETRY,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,1.0,SDO_INDEX_OWNER,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,2.0,SDO_INDEX_TYPE,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,3.0,SDO_LEVEL,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,4.0,SDO_NUMTILES,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,5.0,SDO_MAXLEVEL,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,6.0,SDO_COMMIT_INTERVAL,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,7.0,SDO_INDEX_TABLE,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,8.0,SDO_INDEX_NAME,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,9.0,SDO_INDEX_PRIMARY,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,10.0,SDO_TSNAME,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,11.0,SDO_COLUMN_NAME,VARCHAR2,2048,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,12.0,SDO_RTREE_HEIGHT,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,13.0,SDO_RTREE_NUM_NODES,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,14.0,SDO_RTREE_DIMENSIONALITY,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,15.0,SDO_RTREE_FANOUT,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,16.0,SDO_RTREE_ROOT,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,17.0,SDO_RTREE_SEQ_NAME,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,18.0,SDO_FIXED_META,RAW,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,19.0,SDO_TABLESPACE,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,20.0,SDO_INITIAL_EXTENT,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,21.0,SDO_NEXT_EXTENT,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,22.0,SDO_PCTINCREASE,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,23.0,SDO_MIN_EXTENTS,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,24.0,SDO_MAX_EXTENTS,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,25.0,SDO_INDEX_DIMS,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,26.0,SDO_LAYER_GTYPE,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,27.0,SDO_RTREE_PCTFREE,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,28.0,SDO_INDEX_PARTITION,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,29.0,SDO_PARTITIONED,NUMBER,,SIM,,,,
ALL_SDO_INDEX_METADATA,ALL,30.0,SDO_RTREE_QUALITY,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,1.0,SDO_INDEX_OBJNO,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,2.0,BKT_ID,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,3.0,NUM_MBRS,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,4.0,START1,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,5.0,END1,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,6.0,AVGMBRLEN1,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,7.0,START2,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,8.0,END2,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,9.0,AVGMBRLEN2,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,10.0,START3,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,11.0,END3,NUMBER,,SIM,,,,
SDO_INDEX_HISTOGRAM_TABLE,SDO,12.0,AVGMBRLEN3,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,1.0,SDO_INDEX_NAME,VARCHAR2,128,NAO,,,,
USER_SDO_INDEX_HISTOGRAM,USER,2.0,BKT_ID,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,3.0,NUM_MBRS,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,4.0,START1,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,5.0,END1,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,6.0,AVGMBRLEN1,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,7.0,START2,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,8.0,END2,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,9.0,AVGMBRLEN2,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,10.0,START3,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,11.0,END3,NUMBER,,SIM,,,,
USER_SDO_INDEX_HISTOGRAM,USER,12.0,AVGMBRLEN3,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,1.0,SDO_INDEX_OWNER,VARCHAR2,128,NAO,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,2.0,SDO_INDEX_NAME,VARCHAR2,128,NAO,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,3.0,BKT_ID,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,4.0,NUM_MBRS,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,5.0,START1,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,6.0,END1,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,7.0,AVGMBRLEN1,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,8.0,START2,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,9.0,END2,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,10.0,AVGMBRLEN2,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,11.0,START3,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,12.0,END3,NUMBER,,SIM,,,,
ALL_SDO_INDEX_HISTOGRAM,ALL,13.0,AVGMBRLEN3,NUMBER,,SIM,,,,
USER_SDO_INDEX_INFO,USER,1.0,INDEX_NAME,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_INFO,USER,2.0,TABLE_OWNER,VARCHAR2,128,NAO,,,,
USER_SDO_INDEX_INFO,USER,3.0,TABLE_NAME,VARCHAR2,128,NAO,,,,
USER_SDO_INDEX_INFO,USER,4.0,COLUMN_NAME,VARCHAR2,2048,SIM,,,,
USER_SDO_INDEX_INFO,USER,5.0,SDO_INDEX_TYPE,VARCHAR2,32,SIM,,,,
USER_SDO_INDEX_INFO,USER,6.0,SDO_INDEX_TABLE,VARCHAR2,130,SIM,,,,
USER_SDO_INDEX_INFO,USER,7.0,SDO_INDEX_STATUS,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,1.0,SDO_INDEX_OWNER,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,2.0,INDEX_NAME,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,3.0,TABLE_OWNER,VARCHAR2,128,NAO,,,,
ALL_SDO_INDEX_INFO,ALL,4.0,TABLE_NAME,VARCHAR2,128,NAO,,,,
ALL_SDO_INDEX_INFO,ALL,5.0,COLUMN_NAME,VARCHAR2,2048,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,6.0,SDO_INDEX_TYPE,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,7.0,SDO_INDEX_TABLE,VARCHAR2,130,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,8.0,SDO_INDEX_STATUS,VARCHAR2,32,SIM,,,,
ALL_SDO_INDEX_INFO,ALL,9.0,SDO_INDEX_PARTITION,VARCHAR2,130,SIM,,,,
USER_SDO_DIAG_MESSAGES,USER,1.0,SDO_USER,VARCHAR2,130,NAO,,,,
USER_SDO_DIAG_MESSAGES,USER,2.0,SDO_SID,NUMBER,,NAO,,,,
USER_SDO_DIAG_MESSAGES,USER,3.0,SDO_SYSTEM_NAME,VARCHAR2,130,NAO,,,,
USER_SDO_DIAG_MESSAGES,USER,4.0,SDO_TIMESTAMP,TIMESTAMP(3) WITH TIME ZONE,,NAO,,,,
USER_SDO_DIAG_MESSAGES,USER,5.0,SDO_SEQUENCE,NUMBER,,NAO,,,,
USER_SDO_DIAG_MESSAGES,USER,6.0,SDO_LEVEL,VARCHAR2,32,NAO,,,,
USER_SDO_DIAG_MESSAGES,USER,7.0,SDO_MESSAGE,VARCHAR2,1000,SIM,,,,
ALL_SDO_DIAG_MESSAGES,ALL,1.0,SDO_USER,VARCHAR2,130,NAO,,,,
ALL_SDO_DIAG_MESSAGES,ALL,2.0,SDO_SID,NUMBER,,NAO,,,,
ALL_SDO_DIAG_MESSAGES,ALL,3.0,SDO_SYSTEM_NAME,VARCHAR2,130,NAO,,,,
ALL_SDO_DIAG_MESSAGES,ALL,4.0,SDO_TIMESTAMP,TIMESTAMP(3) WITH TIME ZONE,,NAO,,,,
ALL_SDO_DIAG_MESSAGES,ALL,5.0,SDO_SEQUENCE,NUMBER,,NAO,,,,
ALL_SDO_DIAG_MESSAGES,ALL,6.0,SDO_LEVEL,VARCHAR2,32,NAO,,,,
ALL_SDO_DIAG_MESSAGES,ALL,7.0,SDO_MESSAGE,VARCHAR2,1000,SIM,,,,
USER_SDO_LRS_METADATA,USER,1.0,TABLE_NAME,VARCHAR2,130,NAO,,,,
USER_SDO_LRS_METADATA,USER,2.0,COLUMN_NAME,VARCHAR2,130,NAO,,,,
USER_SDO_LRS_METADATA,USER,3.0,DIM_POS,NUMBER,,NAO,,,,
USER_SDO_LRS_METADATA,USER,4.0,DIM_UNIT,VARCHAR2,32,SIM,,,,
ALL_SDO_LRS_METADATA,ALL,1.0,OWNER,VARCHAR2,130,NAO,,,,
ALL_SDO_LRS_METADATA,ALL,2.0,TABLE_NAME,VARCHAR2,130,NAO,,,,
ALL_SDO_LRS_METADATA,ALL,3.0,COLUMN_NAME,VARCHAR2,130,NAO,,,,
ALL_SDO_LRS_METADATA,ALL,4.0,DIM_POS,NUMBER,,NAO,,,,
ALL_SDO_LRS_METADATA,ALL,5.0,DIM_UNIT,VARCHAR2,32,SIM,,,,
USER_SDO_TOPO_INFO,USER,1.0,OWNER,VARCHAR2,130,SIM,,,,
USER_SDO_TOPO_INFO,USER,2.0,TOPOLOGY,VARCHAR2,20,SIM,,,,
USER_SDO_TOPO_INFO,USER,3.0,TOPOLOGY_ID,NUMBER,,SIM,,,,
USER_SDO_TOPO_INFO,USER,4.0,TOLERANCE,NUMBER,,SIM,,,,
USER_SDO_TOPO_INFO,USER,5.0,SRID,NUMBER,,SIM,,,,
USER_SDO_TOPO_INFO,USER,6.0,TABLE_SCHEMA,VARCHAR2,130,SIM,,,,
USER_SDO_TOPO_INFO,USER,7.0,TABLE_NAME,VARCHAR2,256,SIM,,,,
USER_SDO_TOPO_INFO,USER,8.0,COLUMN_NAME,VARCHAR2,130,SIM,,,,
USER_SDO_TOPO_INFO,USER,9.0,TG_LAYER_ID,NUMBER,,SIM,,,,
USER_SDO_TOPO_INFO,USER,10.0,TG_LAYER_TYPE,VARCHAR2,10,SIM,,,,
USER_SDO_TOPO_INFO,USER,11.0,TG_LAYER_LEVEL,NUMBER,,SIM,,,,
USER_SDO_TOPO_INFO,USER,12.0,CHILD_LAYER_ID,NUMBER,,SIM,,,,
USER_SDO_TOPO_INFO,USER,13.0,DIGITS_RIGHT_OF_DECIMAL,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,1.0,OWNER,VARCHAR2,130,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,2.0,TOPOLOGY,VARCHAR2,20,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,3.0,TOPOLOGY_ID,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,4.0,TOLERANCE,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,5.0,SRID,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,6.0,TABLE_SCHEMA,VARCHAR2,130,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,7.0,TABLE_NAME,VARCHAR2,256,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,8.0,COLUMN_NAME,VARCHAR2,130,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,9.0,TG_LAYER_ID,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,10.0,TG_LAYER_TYPE,VARCHAR2,10,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,11.0,TG_LAYER_LEVEL,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,12.0,CHILD_LAYER_ID,NUMBER,,SIM,,,,
ALL_SDO_TOPO_INFO,ALL,13.0,DIGITS_RIGHT_OF_DECIMAL,NUMBER,,SIM,,,,
USER_SDO_TOPO_METADATA,USER,1.0,OWNER,VARCHAR2,130,SIM,,,,
